개방서비스명,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
체력단련장업,폐업,2017,20170523,충청,충청남도 예산군 덕산면 온천단지3로 45-7,웰루스센터
체력단련장업,폐업,2017,20170515,충청,"충청남도 당진시 무수동로 119 (읍내동, LG전자문예점)",Body Charm
체력단련장업,폐업,2018,20181004,충청,"충청남도 아산시 온궁로 25-4 (온천동,4층)",러틸러스휘트니스클럽
체력단련장업,폐업,2018,20181004,충청,충청남도 아산시 충무로8번길 11 (온천동),코리아(헬스)유산소아카데미
체력단련장업,폐업,2020,20200701,충청,충청남도 서천군 장항읍 장마로74번길 9,현대헬스
체력단련장업,폐업,2020,20201210,충청,충청남도 서천군 장항읍 장항로 145,탑 휘트니스
체력단련장업,폐업,2019,20191204,충청,충청남도 아산시 음봉면 음봉로 312-38,파인허스트 헬스클럽
체력단련장업,폐업,2019,20191206,충청,충청남도 논산시 시민로307번길 3 (내동),성룡헬스클럽
체력단련장업,폐업,2018,20181004,충청,충청남도 아산시 신창면 온천대로 831,승진헬스클럽
체력단련장업,폐업,2018,20181004,충청,충청남도 아산시 삼동로 36 (모종동),온천헬스
체력단련장업,폐업,2017,20171024,충청,"충청남도 아산시 외암로 1544-3, 4층 (풍기동, 상가동 403호)",리얼뽀빠이PT샵
체력단련장업,폐업,2018,20181004,충청,"충청남도 아산시 배방읍 북수로 74, 2층",바디피버(body fever)
체력단련장업,폐업,2017,20170705,충청,충청남도 예산군 예산읍 역전로 145-3,예산헬스피아
체력단련장업,폐업,2017,20170321,충청,"충청남도 아산시 배방읍 모산로 145, 2층층",브라운짐
체력단련장업,폐업,2018,20180810,충청,충청남도 아산시 배방읍 희망로46번길 45-21 (지하1),YL팻앤다이어트
체력단련장업,폐업,2019,20190304,충청,충청남도 논산시 중앙로 456 (반월동),논산헬스클럽
체력단련장업,폐업,2018,20181004,충청,"충청남도 아산시 외암로 1245 (장존동,청솔아파트상가 302-2호,303-1호,303-2호,307-1호,307-2호)",X-휘트니스클럽
체력단련장업,폐업,2019,20191125,충청,충청남도 아산시 둔포면 아산밸리중앙로 79-6,BM GYM
체력단련장업,폐업,2017,20170809,충청,충청남도 아산시 배방읍 모산로 124  (충무빌딩(4층)),김홍준휘트니스클럽
체력단련장업,폐업,2017,20170120,충청,충청남도 예산군 예산읍 신례원로 26,명지스포츠센터
체력단련장업,폐업,2017,20170914,충청,충청남도 아산시 신창면 온천대로 1058,청담헬스클럽
체력단련장업,폐업,2019,20191014,충청,"충청남도 금산군 금산읍 비단로 315, 3층 (원일빌딩)",드림헬스클럽
체력단련장업,폐업,2020,20200708,충청,충청남도 청양군 청양읍 중앙로 76 (농협남부지소),청양 파워 헬스 클럽
체력단련장업,폐업,2019,20190926,충청,충청남도 청양군 청양읍 청산로 35,슬림앤조이스토리
체력단련장업,폐업,2017,20170808,세종,세종특별자치시 조치원읍 행복1길 3,바디짐
체력단련장업,폐업,2019,20190601,세종,"세종특별자치시 노을3로 92, 301호 (한솔동)",커브스 한솔 클럽
체력단련장업,폐업,2019,20191204,세종,"세종특별자치시 보듬3로 100, 1동 7층 704호 (아름동)",세종 PT
체력단련장업,폐업,2019,20190218,세종,"세종특별자치시 나리3로 41, 401호 (나성동, 하해빌딩)",(주)뉴월드 스포츠 매니지먼트 세종지점 월드바디핏
체력단련장업,폐업,2018,20180124,충청,충청북도 진천군 진천읍 문화로 69-11,진천국민체육센터 헬스장
체력단련장업,폐업,2017,20170518,충청,충청북도 제천시 백운면 금봉로 365,리솜리조트 휘트니스
체력단련장업,폐업,2017,20170110,충청,"충청북도 제천시 독순로11길 5, 3층 (의림동)",피지컬G.X.
체력단련장업,폐업,2017,20170110,충청,"충청북도 제천시 독순로11길 5, 1층 (의림동)",피지컬프로
체력단련장업,폐업,2017,20170605,충청,충청북도 옥천군 옥천읍 장야4길 24,청룡태권도장  운동발달센터
체력단련장업,폐업,2020,20201022,충청,"충청북도 옥천군 옥천읍 삼금로4길 6, 가온타워 6층",좋은날 휘트니스
체력단련장업,폐업,2019,20191030,충청,"충청북도 음성군 맹동면 장성4길 5, 5층",포스사우나&헬스
체력단련장업,폐업,2018,20180329,충청,"충청북도 청주시 상당구 산성로92번길 17  (금천동,5층)",퍼스널휘트니스
체력단련장업,폐업,2016,20160524,충청,"충청북도 청주시 상당구 상당로22번길 2, 4층 (서운동)",HK스포츠클리닉&휘트니스
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 가능로 34 (가능동),자이언트헬스크럽
체력단련장업,폐업,2017,20170417,경기,"경기도 의정부시 체육로 306-28 (녹양동,3층, 4층)",FM휘트니스
체력단련장업,폐업,2019,20190304,경기,경기도 의정부시 가능로125번길 12 (의정부동),뉴코리아스포츠센터
체력단련장업,폐업,2019,20190304,경기,경기도 의정부시 호국로1298번길 55 (의정부동),멀티e스포츠
체력단련장업,폐업,2017,20171208,경기,경기도 의정부시 범골로157번길 25 (의정부동),센츄럴 휘트니스
체력단련장업,폐업,2019,20190207,경기,경기도 의정부시 부용로 99-16 (금오동),Body design club(바디디자인클럽)
체력단련장업,폐업,2018,20181101,경기,"경기도 평택시 안중읍 안현로서6길 5, 4층",블루오션 휘트니스
체력단련장업,폐업,2018,20181101,경기,경기도 평택시 안중읍 안중로 94,안중프로휘트니스
체력단련장업,폐업,2019,20190304,경기,"경기도 의정부시 오목로 14 (용현동,5층)",정 헬스타운
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 장곡로628번길 22 (신곡동),애플짐
체력단련장업,폐업,2020,20201020,경기,경기도 의정부시 의정로 147 (가능동),주호사우나헬스
체력단련장업,폐업,2019,20191216,경기,"경기도 의정부시 태평로 2, 대우빌딩 (의정부동)",의정부 서울척병원 부설 스포츠재활센터
체력단련장업,폐업,2019,20190215,경기,"경기도 의정부시 체육로 306-28, 3층 (녹양동, 굿모닝프라자)",에스컴퍼니
체력단련장업,폐업,2019,20190527,경기,경기도 의정부시 용민로 493 (민락동),S-GYM
체력단련장업,폐업,2016,20160923,경기,"경기도 평택시 평택1로 48, 지2층호 (비전동)",비전스포츠
체력단련장업,폐업,2017,20170410,경기,"경기도 평택시 평택로 23, 3층 (평택동, 미라클)",미라클헬스타운
체력단련장업,폐업,2018,20181101,경기,경기도 평택시 안중읍 서동대로 1640-11,안중솔라스파
체력단련장업,폐업,2017,20171124,경기,경기도 평택시 장당길 43-4 (장당동),장당 휘트니스 클럽
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 동일로454번길 19 (신곡동),B&F헬스클럽
체력단련장업,폐업,2016,20160708,경기,경기도 의정부시 경의로 70 (의정부동),아이리스
체력단련장업,폐업,2017,20171208,경기,"경기도 의정부시 오목로4번길 15 (용현동,4층)",파워헬스클럽
체력단련장업,폐업,2018,20180531,경기,경기도 의정부시 평화로 174 (호원동),k2 B&F 휘트니스클럽
체력단련장업,폐업,2019,20190304,경기,"경기도 의정부시 용민로 50 (용현동,2층)",켈리포니아 헬스
체력단련장업,폐업,2016,20160901,경기,"경기도 의정부시 시민로 247 (신곡동,지층)",N body GYM
체력단련장업,폐업,2018,20180614,경기,경기도 의정부시 동일로 460 (신곡동),수락원휘트니스
체력단련장업,폐업,2019,20190215,경기,"경기도 의정부시 추동로 15 (신곡동,501-1,502,504호)",대명헬스
체력단련장업,폐업,2018,20180523,경기,경기도 의정부시 호국로 1303 (의정부동),포스
체력단련장업,폐업,2017,20171208,경기,경기도 의정부시 비우로 67 (녹양동),경희남여헬스크럽
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 신곡로 47 (신곡동),파시핼스
체력단련장업,폐업,2018,20180829,경기,"경기도 의정부시 평화로 385, 3층 (호원동)",제이짐(J GYM)
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 호동로 78 (호원동),로얄헬스크럽
체력단련장업,폐업,2019,20190321,경기,"경기도 의정부시 평화로244번길 25 (호원동,유원지하상가 1층)",블루핏
체력단련장업,폐업,2019,20190215,경기,경기도 의정부시 장곡로 598 (신곡동),글로벌헬스클럽
체력단련장업,폐업,2019,20190207,경기,"경기도 의정부시 청사로 50 (금오동,금오플러스2층)",금오휘트니스
체력단련장업,폐업,2018,20180615,경기,"경기도 의정부시 평화로562번길 17, 3층 (의정부동)",M.L. Gym
체력단련장업,폐업,2019,20190524,경기,"경기도 의정부시 행복로 43, 2층 (의정부동)",29pt필라테스
체력단련장업,폐업,2019,20190902,경기,"경기도 의정부시 시민로 80, 1209호 (의정부동, 센트럴타워)",센트럴짐 트레이닝
체력단련장업,폐업,2016,20160907,경기,"경기도 평택시 팽성읍 부용로 27, 401호 (송화프라자)",태영헬스
체력단련장업,폐업,2017,20171226,경기,경기도 파주시 탄현면 여치길 78 (21세기통일약국),팝스 짐(pop`s gym)
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 문산읍 문산로26번길 13 (호수아파트),캐비아 휘트니스
체력단련장업,폐업,2018,20180103,경기,경기도 파주시 광탄면 혜음로1120번길 19-7 (원흥빌딩),용 헬스클럽
체력단련장업,폐업,2018,20180706,경기,"경기도 파주시 금빛로 27 (금촌동, 광장프라자)",엔스포 휘트니스
체력단련장업,폐업,2018,20180706,경기,"경기도 파주시 한마음2길 25 (금촌동,금촌그린프라자 302호)",헐리우드 휘트니스
체력단련장업,폐업,2020,20201126,경기,"경기도 파주시 청석로 272, 901호 (동패동)",(주)더블유코퍼레이션
체력단련장업,폐업,2019,20190122,경기,경기도 평택시 평택4로 52 (비전동),동아헬스
체력단련장업,폐업,2018,20180515,경기,경기도 평택시 서정로268번길 6 (서정동),청옥헬스
체력단련장업,폐업,2018,20180816,경기,경기도 평택시 쇼핑로 33 (신장동),CNC 골프.헬스
체력단련장업,폐업,2018,20180124,경기,경기도 하남시 신장로 147-1 (덕풍동),리얼바디짐
체력단련장업,폐업,2016,20161006,경기,"경기도 오산시 부원로 67-7 (원동, 3층)",헬스타임(대원점)
체력단련장업,폐업,2018,20180501,경기,"경기도 오산시 오산로160번길 11, 7층 702호 (원동, 원동프라자)",JJ 퍼스널 트레이닝 스튜디오
체력단련장업,폐업,2016,20161007,경기,"경기도 오산시 수청로 29 (수청동, 우미아파트 단지내 주민공동시설)",우미헬스
체력단련장업,폐업,2018,20180706,경기,"경기도 파주시 정담길 85-29 (금촌동, 행복한교회)",동문헬스
체력단련장업,폐업,2020,20201207,경기,"경기도 하남시 미사강변대로226번길 48 (망월동, 예스프라자미사)",턴업 휘트니스
체력단련장업,폐업,2017,20170404,경기,경기도 양주시 평화로 1395 (덕계동),덕계헬스클럽
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 탄현면 장릉로 5 (인삼사우나24시),인삼약천헬스센터
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 문산읍 봉미로 3,한진헬스
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 문산읍 문향로49번길 20 (로얄빌딩),SKY휘트니스 클럽
체력단련장업,폐업,2020,20200410,경기,경기도 양주시 백석읍 양주산성로 564,홍복헬스클럽
체력단련장업,폐업,2020,20200327,경기,경기도 양주시 백석읍 중앙로 189-5,삼희헬스클럽
체력단련장업,폐업,2019,20190118,경기,경기도 의정부시 의정로 198  (가능동),거보남여헬스
체력단련장업,폐업,2019,20190304,경기,경기도 의정부시 시민로 125 (의정부동),cj 헬스클럽
체력단련장업,폐업,2019,20190923,경기,"경기도 양주시 삼숭로38번길 106 (삼숭동,양주프라자4상가)",점프짐 휘트니스
체력단련장업,폐업,2018,20180523,경기,"경기도 의정부시 발곡로 34 (신곡동,장암프라자 4층)",이응헬스
체력단련장업,폐업,2019,20190304,경기,경기도 의정부시 호국로 1333 (의정부동),빅토리헬스크럽
체력단련장업,폐업,2016,20160120,경기,경기도 오산시 오산로62번길 6-4  (갈곶동),청도독수리헬스클럽
체력단련장업,폐업,2016,20160310,경기,"경기도 하남시 신장로 144, 4층 (덕풍동)",중앙헬스
체력단련장업,폐업,2016,20160329,경기,"경기도 양주시 고읍남로 6-6 (광사동, 해동센트럴타워 8층)",나인짐
체력단련장업,폐업,2020,20201230,경기,경기도 오산시 내삼미로80번길 11-7 (수청동),좋아짐
체력단련장업,폐업,2017,20170830,경기,경기도 양주시 평화로 1407 (덕계동),홍키통키
체력단련장업,폐업,2019,20190509,경기,경기도 하남시 신장로 130-5 (덕풍동),SM 헬스클럽
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 적성면 청송로 1026-1 (풍년프라자),적성헬수클럽
체력단련장업,폐업,2018,20180706,경기,경기도 파주시 법원읍 사임당로 822,법원헬스클럽
체력단련장업,폐업,2020,20201022,경기,"경기도 안양시 동안구 시민대로 312, 232호 (평촌동, 평촌칼라힐빌딩)",천년동안 피트니스
체력단련장업,폐업,2016,20160323,경기,"경기도 안양시 만안구 박달로 453 (박달동, 한라비발디 관리동 2층)",비발디 스포츠존
체력단련장업,폐업,2020,20201022,경기,"경기도 안양시 동안구 경수대로 613, 7층 (호계동, 율곡문화회관)",S-TEAM
체력단련장업,폐업,2020,20201228,서울,"서울특별시 관악구 남부순환로 1939, 2층 (봉천동, 태양빌딩)",혁PT
체력단련장업,폐업,2016,20161205,서울,"서울특별시 관악구 은천로 113, 3층 (봉천동)",댄디유
체력단련장업,폐업,2020,20200414,서울,"서울특별시 관악구 난곡로63길 30, 2,3층 (신림동)",Bella Bello PT STUDIO
체력단련장업,폐업,2020,20200320,서울,서울특별시 관악구 남부순환로 1637 (신림동),아놀드홍 짐
체력단련장업,폐업,2016,20160520,서울,"서울특별시 관악구 호암로 600 (신림동,지상3,4층)",딸기여성헬스
체력단련장업,폐업,2020,20201118,서울,서울특별시 관악구 신림로15길 3 (신림동),TAZO 휘트니스
체력단련장업,폐업,2019,20191004,서울,서울특별시 관악구 대학길 13 (신림동),아센휘트니스 헬스클럽
체력단련장업,폐업,2018,20180124,서울,서울특별시 관악구 관악로 165 (봉천동),예스헬스클럽
체력단련장업,폐업,2016,20161128,서울,서울특별시 관악구 남부순환로 1924 (봉천동),오렌지휘트니스
체력단련장업,폐업,2018,20180723,서울,서울특별시 도봉구 해등로 180 (쌍문동),미스.미스터헬스
체력단련장업,폐업,2017,20170330,서울,"서울특별시 강서구 강서로 162, 302호 (화곡동)",44 GYM
체력단련장업,폐업,2017,20171226,서울,서울특별시 관악구 조원로 143 (신림동),스마일 휘트니스
체력단련장업,폐업,2020,20200702,서울,"서울특별시 관악구 난곡로 195, 4층 (신림동, 의함빌딩)",하이짐스
체력단련장업,폐업,2019,20191111,서울,서울특별시 관악구 신림로 134 (신림동),라이온휘트니스
체력단련장업,폐업,2020,20200318,서울,"서울특별시 관악구 대학길 17, 2층 (신림동)",여성헬스클럽 딸기
체력단련장업,폐업,2019,20190122,서울,"서울특별시 관악구 남부순환로 1509, B동 지하1층 (신림동)",플레이더어반
체력단련장업,폐업,2019,20190110,서울,"서울특별시 관악구 대학6길 51, 2층 (신림동)",지민스통
체력단련장업,폐업,2016,20160923,서울,서울특별시 관악구 호암로24길 76 (신림동),짐마일로
체력단련장업,폐업,2017,20170613,서울,"서울특별시 관악구 양녕로 58 (봉천동,3층)",커브스 봉천클럽
체력단련장업,폐업,2017,20171110,서울,"서울특별시 관악구 보라매로 8, 지하호 (봉천동)",크로스핏 제트 무사
체력단련장업,폐업,2017,20170227,서울,"서울특별시 관악구 신림로64길 25, 지하1층 (신림동)",J.S 짐
체력단련장업,폐업,2018,20180808,서울,"서울특별시 도봉구 도당로 6  (쌍문동,외2필지)",명성핼스
체력단련장업,폐업,2020,20200320,서울,"서울특별시 관악구 봉천로 516 (봉천동, 한솔빌딩)",에스엠 피티 스튜디오
체력단련장업,폐업,2018,20180118,서울,서울특별시 구로구 경서로 47  (고척동),헬스매니아
체력단련장업,폐업,2016,20160912,서울,"서울특별시 강남구 언주로 508  (역삼동,서울상록회관)",상록스포렉스(153)
체력단련장업,폐업,2018,20181227,서울,"서울특별시 강남구 역삼로64길 18, 지하1층 (대치동)",재키 복싱 다이어트짐
체력단련장업,폐업,2020,20200707,서울,"서울특별시 강서구 공항대로 38, 지하1층 (공항동)",송정역PT 다운타운 휘트니스
체력단련장업,폐업,2018,20181227,서울,"서울특별시 동대문구 회기로 161-3 (회기동,(2층))",아르테휘트니스
체력단련장업,폐업,2020,20201028,서울,서울특별시 강남구 학동로101길 15 (청담동),청담아시아
체력단련장업,폐업,2020,20200422,서울,서울특별시 동대문구 장한로 96 (장안동),필라앤핏
체력단련장업,폐업,2016,20161107,서울,"서울특별시 도봉구 덕릉로63가길 61 (창동, 창동대우아파트)",대우스포츠센터
체력단련장업,폐업,2018,20180514,서울,"서울특별시 도봉구 해등로16길 7, 지층층 (창동)",크로스핏YG현무
체력단련장업,폐업,2019,20190903,서울,서울특별시 강남구 선릉로 822 (청담동),로드 에프씨 압구정 짐
체력단련장업,폐업,2020,20200923,서울,"서울특별시 강남구 압구정로79길 56, 4,5층 (청담동, 아름다운빌딩)",마스터짐(338)
체력단련장업,폐업,2017,20171129,서울,서울특별시 강남구 언주로173길 14 (신사동),포유어셀프퍼스널트레이닝(339)
체력단련장업,폐업,2017,20171205,서울,"서울특별시 강남구 언주로30길 10  (도곡동,현대비젼21 406호)",맥스퍼스널트레이닝스튜디오(304)
체력단련장업,폐업,2020,20201208,서울,"서울특별시 강남구 언주로113길 16, 지하1층 (논현동)",팀 서빈 짐
체력단련장업,폐업,2019,20190123,서울,서울특별시 강남구 언주로93길 22-4 (역삼동),101 아카데미(476)
체력단련장업,폐업,2019,20190121,서울,"서울특별시 강남구 언주로170길 23, 2층 (신사동)",셀루메드 헬스케어 신사점(477)
체력단련장업,폐업,2019,20190124,서울,"서울특별시 강남구 도곡로83길 5 (대치동,지하1층)",비타민 헬스클럽(142)
체력단련장업,폐업,2017,20170717,서울,"서울특별시 강남구 강남대로 308  (역삼동,지하2층)",랜드마크(147)
체력단련장업,폐업,2020,20200228,서울,"서울특별시 강남구 선릉로64길 30, 지하1층 (대치동)",TheGym(446)
체력단련장업,폐업,2019,20190131,서울,서울특별시 강남구 선릉로86길 15 (대치동),SPOPLEX(356)
체력단련장업,폐업,2019,20190108,서울,"서울특별시 구로구 오류로 70, 4층 (오류동)",근육터짐지방빠짐
체력단련장업,폐업,2020,20200117,서울,"서울특별시 동대문구 사가정로 148, 주상가동 지하1호 (전농동,SK아파트 138)",위더스휘트니스
체력단련장업,폐업,2017,20171208,서울,서울특별시 강남구 학동로20길 13 (논현동),나비정원(210)
체력단련장업,폐업,2017,20170508,서울,"서울특별시 강남구 선릉로 655 (논현동,지상3층)",비비짐(150)
체력단련장업,폐업,2020,20200116,서울,서울특별시 강남구 논현로176길 20 (신사동),헬스살롱
체력단련장업,폐업,2018,20181210,서울,"서울특별시 강남구 학동로30길 13, B1층 (논현동)",마이짐 PT 스튜디오(433)
체력단련장업,폐업,2020,20200522,서울,서울특별시 강동구 양재대로83길 18 (성내동),PEMS KOREA
체력단련장업,폐업,2018,20181107,서울,"서울특별시 강동구 양재대로 1518, 4층 (길동)",SST
체력단련장업,폐업,2017,20171116,서울,서울특별시 강서구 방화대로 241 (공항동),공항 스포렉스
체력단련장업,폐업,2019,20190228,서울,"서울특별시 강남구 도산대로55길 25, 3층 (청담동)",HYLIGHT
체력단련장업,폐업,2016,20160119,서울,"서울특별시 강남구 언주로 319 (역삼동,B2)",위짐(생활체육연구소)[213]
체력단련장업,폐업,2019,20190430,서울,서울특별시 강남구 강남대로 510 (논현동),바디스페이스(199)
체력단련장업,폐업,2017,20170508,서울,"서울특별시 강남구 선릉로 655 (논현동,지상2층)",B.B GYM(116)
체력단련장업,폐업,2018,20180904,서울,"서울특별시 강남구 봉은사로 111, 4층 (논현동)",DS FITNESS
체력단련장업,폐업,2016,20160922,서울,"서울특별시 강남구 삼성로95길 27, 지하1층 (삼성동)",CrossFit Maya(412)
체력단련장업,폐업,2016,20160115,서울,"서울특별시 강남구 테헤란로 414 (대치동,지하1층)",MRR 휘트니스[308]
체력단련장업,폐업,2016,20160330,서울,"서울특별시 강남구 도산대로101길 3 (청담동,4층)",에이스 헬스(309)
체력단련장업,폐업,2019,20190514,서울,서울특별시 강남구 선릉로132길 17 (청담동),청담GYM
체력단련장업,폐업,2019,20191209,서울,"서울특별시 강남구 언주로172길 29, 2층 (신사동)",주식회사 테가(441)
체력단련장업,폐업,2019,20190925,서울,"서울특별시 강남구 선릉로127길 5-5, 지하1층 (논현동)",바디팔레트(453)
체력단련장업,폐업,2018,20180206,서울,"서울특별시 강남구 압구정로8길 10, 5층 (신사동, 보고빌딩 )",엠이씨(MEC)센터[394]
체력단련장업,폐업,2019,20190522,서울,"서울특별시 강남구 언주로 727  (논현동,트리스빌딩 3층)",나누리척추관절운동센터(238)
체력단련장업,폐업,2019,20190201,서울,"서울특별시 강남구 논현로 727  (논현동,신명빌딩 2층)",THE FIT GYM(266)
체력단련장업,폐업,2017,20170102,서울,"서울특별시 강남구 영동대로 417, 지하2층 (대치동, 오토웨이타워)",리복 크로스핏 센티넬 업타운[396]
체력단련장업,폐업,2020,20200128,서울,"서울특별시 강남구 도곡로 458  (대치동,지하1층)",주식회사 숀리바디스쿨(277)
체력단련장업,폐업,2020,20200901,서울,"서울특별시 강남구 테헤란로14길 5 (역삼동,B1, B2)",OK TOTAL FITNESS Original Korea(283)
체력단련장업,폐업,2018,20181018,서울,서울특별시 도봉구 방학로3길 114 (쌍문동),핏걸(Fit girl)
체력단련장업,폐업,2017,20170831,서울,"서울특별시 강남구 강남대로118길 39 (논현동,4층)",힐링 피트니스 샵(296)
체력단련장업,폐업,2020,20200116,서울,"서울특별시 강남구 도곡로 181, 지하1층 (역삼동, 일성빌딩)",리얼피티니스
체력단련장업,폐업,2018,20180112,서울,"서울특별시 강남구 선릉로153길 19, 지하1층 (신사동)",비앤씨
체력단련장업,폐업,2019,20190906,서울,"서울특별시 강남구 언주로 563 (역삼동, 일진스포월드)",XION(엑시온)
체력단련장업,폐업,2018,20180720,서울,"서울특별시 강남구 선릉로 753, 5층 (논현동, 정주빌딩)",스테이 핏(450)
체력단련장업,폐업,2018,20180214,서울,"서울특별시 강남구 선릉로148길 39, 지하1층 (청담동)",에이본 휘트니스[400]
체력단련장업,폐업,2017,20171226,서울,"서울특별시 강남구 역삼로64길 18  (대치동,지하층)",엑스휘트니스클럽(177)
체력단련장업,폐업,2016,20160212,서울,"서울특별시 강남구 압구정로79길 6, 지하1층 (청담동, 테스트설)",YG 휘트니스(418)
체력단련장업,폐업,2016,20161111,서울,"서울특별시 강남구 영동대로 231 (대치동,경일빌딩 4층, 5층)",월드짐대치점(186)
체력단련장업,폐업,2018,20180223,서울,"서울특별시 동작구 보라매로5가길 24, 3층 301호 (신대방동, 보라매나산스위트)",(주)보라매스포츠센터
체력단련장업,폐업,2017,20170110,서울,"서울특별시 동작구 여의대방로 250, 상가지하1-16호 (대방동, 대림아파트(상가동))",대림스포츠센타
체력단련장업,폐업,2019,20191024,서울,서울특별시 강북구 솔매로46길 15  (미아동),B.Y.D(배용덕)헬스
체력단련장업,폐업,2019,20190211,서울,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학교 연지스퀘어 지하2층)",인덕대학교스포츠센터
체력단련장업,폐업,2020,20201230,서울,"서울특별시 노원구 동일로203가길 29, 8층 (중계동, 건영백화점)",건영스파헬스클럽
체력단련장업,폐업,2020,20201202,서울,"서울특별시 노원구 노원로34길 80, 지하1층 1호 (상계동)",Young 남여헬스클럽
체력단련장업,폐업,2017,20170112,서울,"서울특별시 강남구 학동로23길 13, 지하1층 일부호 (논현동)",(주)로사퍼시픽
체력단련장업,폐업,2018,20180202,서울,"서울특별시 강남구 선릉로157길 14-7, 4층 (신사동, 압구정빌딩)",바디플로우
체력단련장업,폐업,2019,20190214,서울,"서울특별시 강남구 봉은사로48길 44-21, 지하1층 (역삼동)",쎄컨풀
체력단련장업,폐업,2017,20170420,서울,"서울특별시 강남구 영동대로 325  (대치동,지하1.3층)",스포라인(200)
체력단련장업,폐업,2020,20200619,서울,"서울특별시 동작구 노량진로 140, 지2층 B204~B205호 (노량진동, 메가스터디타워)",콩고 휘트니스 메가점
체력단련장업,폐업,2018,20180316,서울,"서울특별시 동작구 장승배기로28길 20 (노량진동, 보령장여관)",보령헬스
체력단련장업,폐업,2017,20170222,서울,서울특별시 동작구 현충로 131 (흑석동),인따르시아 발할라 휘트니스클럽
체력단련장업,폐업,2017,20171208,서울,"서울특별시 강북구 삼양로163길 14  (우이동,2층)",그린헬스
체력단련장업,폐업,2018,20181029,서울,"서울특별시 강북구 오현로32길 4-8  (번동,3층)",허미스헬스
체력단련장업,폐업,2016,20161005,서울,"서울특별시 강남구 학동로 338 (논현동,강남파라곤 2층)",클럽에스골프앤휘트니스(182)
체력단련장업,폐업,2018,20180914,서울,"서울특별시 강북구 덕릉로 78, 5층 (수유동)",피트니스 팩토리 24
체력단련장업,폐업,2019,20190604,서울,서울특별시 강북구 월계로 203 (번동),레몬핏휘트니스
체력단련장업,폐업,2018,20180316,서울,서울특별시 동작구 노량진로 166 (노량진동),콩고 휘트니스
체력단련장업,폐업,2017,20170328,서울,"서울특별시 동작구 상도로37길 60 (상도동, 한승빌딩)",필 휘트니스
체력단련장업,폐업,2017,20170803,서울,"서울특별시 동작구 여의대방로 2, B101호 (신대방동, 신대방동우성스포츠센타)",스포애니 신대방점
체력단련장업,폐업,2019,20190125,서울,"서울특별시 동작구 국사봉1길 7, 3층 (대방동)",초이댄스 아카데미
체력단련장업,폐업,2019,20190710,서울,"서울특별시 강북구 도봉로77길 6, 지하층 (수유동)",피트니스 팩토리24 7호점
체력단련장업,폐업,2017,20170331,서울,"서울특별시 동작구 동작대로 69, 4층 (사당동)",더본병원 운동센터
체력단련장업,폐업,2016,20160502,서울,"서울특별시 마포구 동교로 39, 2층 (망원동)",코리아헬스크럽
체력단련장업,폐업,2016,20160901,서울,"서울특별시 마포구 대흥로 173, 3층 (대흥동)",중앙헬스클럽
체력단련장업,폐업,2016,20160722,서울,"서울특별시 노원구 상계로27길 7  (상계동,5층)",중앙헬스
체력단련장업,폐업,2019,20191231,서울,서울특별시 동작구 상도로 372 (상도동),헬포츠헬스크럽
체력단련장업,폐업,2016,20160523,서울,"서울특별시 마포구 성미산로 24, 2층 (성산동)",J3 Balance Gym
체력단련장업,폐업,2020,20200211,서울,"서울특별시 마포구 월드컵북로6길 24-7, 지하1층 (동교동)",에스투 짐
체력단련장업,폐업,2019,20190115,서울,"서울특별시 마포구 양화로12길 8-7 (서교동, 수필재빌딩 지하1층)",대한폴댄스연맹
체력단련장업,폐업,2016,20160129,서울,"서울특별시 노원구 한글비석로 383 (중계동,지층)",삼창타워스포츠
체력단련장업,폐업,2020,20200203,서울,"서울특별시 마포구 잔다리로 81, 지하1층 (서교동)",Reebok CrossFit Super Strength
체력단련장업,폐업,2016,20160120,서울,서울특별시 강남구 언주로 309 (역삼동),월드피지에이(359)
체력단련장업,폐업,2017,20170807,서울,서울특별시 강남구 테헤란로25길 7 (역삼동),스튜디오 에스(363)
체력단련장업,폐업,2017,20171220,서울,"서울특별시 노원구 덕릉로 589, 지하1층 (중계동, 열쇠게이트맨)",powerzone 중계
체력단련장업,폐업,2018,20180129,서울,"서울특별시 강남구 선릉로 660 (삼성동, 브라운스톤 레전드,  205호)",리엠 3.3.3
체력단련장업,폐업,2020,20201208,서울,"서울특별시 강남구 압구정로80길 35, 5층 (청담동, 드림빌딩)",모즈메디짐
체력단련장업,폐업,2016,20160720,서울,"서울특별시 노원구 노해로 507 (상계동,와우쇼핑몰 지하1층)",와우멀티짐&골프
체력단련장업,폐업,2020,20201008,서울,"서울특별시 노원구 석계로 102 (월계동,주원빌딩 4층)",바디팩토리 휘트니스
